taxonomy_id	FMD_002	FMD_003	FMD_004	FMD_006	FMD_007	FMD_008	FMD_009	FMD_012	FMD_013	FMD_014	FMD_015	FMD_017	FMD_021	FMD_023	FMD_024	FMD_025	FMD_026	FMD_027	FMD_028	FMD_029	FMD_032	FMD_033	FMD_034	FMD_035	FMD_037	FMD_038	FMD_039_040	FMD_043_044	FMD_050	FMD_051	FMD_052	FMD_058	FMD_059	NC1	NC2	NC3	NC4
1564	0	45	15	54	21	22	30	22	16	0	41	0	17	0	52	29	0	14	0	0	12	0	23	12	16	17	30	0	24	0	0	0	12	42	0	0	0
2483403	74	471	82	412	87	701	285	416	31	22	672	50	69	0	245	478	0	15	0	81	19	43	180	94	48	138	143	35	49	40	27	79	25	51	0	0	0
311808	0	0	0	11	0	13	12	11	0	0	33	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1366	110	1000	99	535	141	338	622	746	71	10	87	22	135	23	577	246	0	52	32	13	124	16	1806	126	109	305	324	79	77	42	57	190	33	26	0	0	0
497299	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	109	0	1300	0	48	0	292	0	0	0	0	0	0	0	0	0	0	0
39956	1387	4298	1804	5318	2155	3731	4385	2200	344	78	2149	75	462	60	3112	3658	64	193	221	414	79	229	2703	606	700	2392	2143	792	913	304	995	1879	381	65	38	49	11
83617	0	0	0	0	0	0	0	0	0	0	4078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2715232	0	16	33	26	14	10	28	33	0	0	44	0	0	0	28	0	0	0	0	0	0	23	29	0	0	43	33	14	15	11	15	11	0	0	0	0	0
1389004	54	216	84	264	58	468	213	139	44	0	281	0	66	0	117	316	0	23	15	30	21	0	119	32	28	150	99	18	67	73	30	32	21	0	0	0	0
1389005	28	145	76	172	39	340	138	65	0	14	148	0	66	0	90	222	0	32	0	26	10	0	79	33	24	107	65	19	41	46	35	29	16	0	0	0	0
1827305	193	188	115	219	173	169	159	124	0	0	292	0	45	0	62	307	0	0	0	0	0	0	512	0	0	45	87	0	30	0	0	119	0	0	0	24	0
28082	0	36	32	33	29	34	33	47	12	0	58	0	14	0	44	16	0	12	13	0	0	0	24	14	0	25	19	0	26	0	0	0	27	0	0	0	0
454601	0	91	40	85	41	106	78	77	0	0	116	0	18	0	51	85	0	0	15	0	0	0	38	19	0	32	29	0	17	0	16	14	19	0	0	0	0
368607	44	306	76	204	72	237	222	409	57	15	148	23	32	112	193	162	0	12	14	19	65	42	382	63	38	68	140	58	75	57	17	83	14	22	0	0	0
1580596	211	680	551	989	138	1930	994	502	63	44	1218	37	247	38	487	3133	0	109	37	167	73	22	428	142	83	537	363	53	245	346	150	207	137	50	51	86	23
1798223	448	2500	485	1507	634	1664	1654	1438	116	31	1275	55	271	56	1017	1888	0	90	72	107	136	95	1173	412	285	576	897	184	184	202	166	573	164	56	19	0	0
2565558	59	413	149	339	140	457	349	228	55	16	410	24	105	38	202	491	0	73	21	36	16	13	227	59	57	120	111	50	46	57	45	65	33	0	0	0	0
28894	161	676	194	581	187	581	670	712	50	17	635	26	132	12	421	768	0	53	29	69	67	59	392	255	103	233	316	93	64	95	71	1165	88	16	0	0	0
2018067	27	118	51	113	27	113	78	212	19	0	127	0	51	0	105	71	0	59	26	0	0	0	201	16	0	37	71	0	170	23	42	14	23	0	31	33	0
762210	0	41	0	0	0	26	19	37	0	0	25	0	26	0	12	47	0	0	0	0	0	0	18	17	0	13	18	0	34	19	13	50	18	0	0	12	0
164451	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2268024	0	47	14	21	0	35	23	22	0	0	17	0	12	0	26	57	0	0	0	16	0	0	18	0	10	16	17	0	20	0	11	10	15	0	0	0	0
42197	527	1693	560	1613	863	2201	1559	2901	170	43	1567	106	334	0	1033	2489	0	115	84	228	146	364	1380	536	415	640	947	290	343	298	254	6784	240	114	0	61	0
2507162	25	85	36	92	21	74	72	37	0	0	75	0	10	0	66	38	0	0	0	0	17	0	49	10	12	26	31	11	14	0	0	0	0	24	16	0	0
2109558	0	95	38	23	11	33	45	20	0	0	43	0	12	0	34	32	0	0	14	0	0	21	31	16	0	32	12	0	12	0	16	15	14	0	0	0	0
300181	0	148	0	0	120	0	3899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	258	0	0	0	0	0	0	508	2351	61	0
1218177	0	486	0	357	0	409	385	358	0	0	393	0	0	0	193	343	0	89	0	0	0	0	317	0	0	0	236	0	0	0	0	1375	0	0	0	0	0
546805	0	0	0	0	1096	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
681157	23	62	19	123	0	148	70	40	0	0	111	0	0	0	74	70	0	0	0	0	0	0	44	0	0	55	57	0	0	0	0	29	0	0	0	0	0
1491	826	4744	1386	2289	1522	1872	2581	1455	890	63	771	85	351	180	9238	2365	97	448	473	203	625	490	6609	1142	368	1480	1594	417	864	210	482	507	645	278	90	40	0
1883379	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1647924	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2126069	0	69	51	41	27	33	47	155	0	0	148	0	41	0	47	44	0	0	0	71	0	0	129	0	0	0	0	0	27	0	0	0	0	0	0	0	0
49338	13	63	47	133	61	100	81	37	32	0	52	0	19	39	117	35	0	23	12	29	0	0	50	34	24	23	31	23	53	13	27	66	20	0	0	0	0
271	13	92	25	82	20	94	159	60	0	0	60	0	12	0	76	88	0	0	0	0	0	0	65	13	12	36	42	15	15	0	0	12	31	0	0	0	0
158877	30	158	74	70	25	51	83	89	12	0	95	0	33	0	37	75	0	35	0	0	0	12	83	31	19	30	77	11	40	21	16	22	17	293	72	0	0
2139	0	0	15	10	0	15	12	13	0	0	0	0	0	0	17	10	0	0	0	0	0	0	13	13	0	20	13	0	0	0	0	0	18	0	0	0	0
1545728	221	1029	317	1188	738	2248	1227	2063	95	45	1269	94	291	20	538	2171	31	40	97	209	64	169	535	161	199	270	563	144	97	158	147	819	139	28	18	27	0
2763010	1811	14621	20251	15775	3364	19208	1234	1363	8925	1274	3043	598	4180	1465	2855	22666	86	1531	1988	1637	126	819	3678	6489	2598	17250	4875	743	11295	748	2873	2677	1386	281	21	110	20
2082387	1042	1379	341	1466	595	3072	812	1191	109	52	3376	157	241	34	795	1502	25	54	39	99	86	50	579	196	317	356	471	115	126	117	144	295	111	62	0	12	0
44935	0	49	16	18	35	34	34	32	0	0	54	0	0	0	21	29	0	38	0	0	0	0	17	0	0	27	0	0	0	0	0	48	0	0	0	0	0
2559074	21	75	32	57	32	78	69	197	0	0	113	0	36	0	92	117	0	0	0	0	0	0	187	20	19	37	67	20	30	35	0	15	24	0	89	0	0
2058625	19	128	32	99	21	81	65	96	0	0	70	0	47	0	57	62	0	0	0	46	0	42	74	0	16	20	33	0	31	23	16	30	23	0	0	0	0
2589818	0	41	28	28	13	37	46	37	0	0	12	0	0	0	106	24	0	0	0	0	0	0	30	15	0	19	18	0	30	0	21	0	24	0	0	0	0
656178	32	290	67	291	51	365	226	182	25	15	376	29	69	11	169	390	0	21	20	79	40	77	163	77	55	102	111	23	45	35	43	128	55	22	0	0	0
28151	74	447	99	107	53	101	105	180	23	0	171	0	63	0	131	171	18	14	0	20	0	15	178	78	27	78	299	20	70	19	53	26	63	80	32	0	0
2203219	42	126	34	54	33	42	87	36	0	0	47	0	18	0	59	49	0	17	11	11	71	11	51	27	15	18	33	10	23	0	28	73	17	42	0	0	0
2770322	81	659	311	604	285	800	822	500	28	27	1474	29	92	16	245	653	0	25	12	86	50	20	411	67	73	136	174	44	186	62	58	150	51	17	0	0	10
33995	84	198	124	228	39	214	267	95	0	0	196	0	26	0	149	173	0	16	0	12	0	18	141	27	27	149	80	0	39	30	25	18	30	0	0	0	0
28129	49	1931	374	496	530	802	1337	412	119	27	396	13	59	27	411	369	0	143	64	31	44	18	1880	56	215	314	185	65	321	121	84	230	54	42	38	12	0
83683	20	106	30	105	23	43	100	28	10	0	23	0	0	0	104	11	0	0	0	0	0	10	62	0	20	69	14	43	0	0	22	17	11	0	0	0	0
220697	37	91	42	100	51	123	89	92	21	0	127	0	36	17	83	86	0	0	0	0	0	0	53	0	0	40	53	0	18	0	0	42	0	0	0	0	0
2322	0	0	10	15	0	0	20	11	0	0	0	11	0	16	0	0	13	22	23	12	63	14	10	21	0	18	0	0	13	16	20	37	31	0	0	0	0
1873716	79	426	103	436	145	489	352	238	39	0	485	12	58	0	244	342	0	12	23	28	12	16	164	74	59	143	124	26	42	65	50	50	42	0	0	0	0
2249356	71	247	364	172	155	182	213	1059	26	13	165	0	40	0	191	141	0	17	26	24	11	27	307	69	19	192	81	13	116	15	41	39	34	12	0	21	0
79601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	13	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0
206403	0	14	0	0	0	0	13	0	0	0	0	0	0	0	12	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
2023772	33	144	51	153	51	191	146	147	55	0	135	0	32	16	218	116	0	15	15	20	26	10	114	51	29	84	62	39	46	17	41	76	23	15	11	13	0
2733488	49	218	63	207	53	346	227	167	24	0	293	0	45	0	148	312	0	0	17	0	11	19	129	40	30	101	98	24	23	51	23	54	33	14	0	0	0
477641	2234	10803	2410	10420	3420	16791	14954	6311	736	220	11742	125	2311	81	8533	7062	85	475	197	1011	133	566	5265	1303	1233	4366	7925	988	629	1881	627	5905	294	152	40	193	16
1982306	0	0	0	30	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1705310	285	181	88	127	86	247	197	163	120	0	430	0	58	103	127	197	0	0	0	0	153	0	117	190	0	104	55	0	0	0	0	54	0	49	0	0	0
228602	212	1037	219	1234	502	1069	868	1169	70	39	969	374	284	20	563	1352	22	48	41	144	52	110	583	296	226	358	566	123	118	145	97	1677	235	237	0	0	0
445576	1219	3844	1207	5519	6146	3892	3931	9714	254	209	4228	169	1794	73	2494	7180	88	230	160	354	186	1245	3075	693	650	1686	2555	620	364	760	677	7488	432	137	12	174	36
80868	67	646	264	439	222	702	452	443	56	0	353	17	56	0	298	877	0	32	20	57	0	34	349	56	93	122	208	133	83	70	68	290	39	0	0	17	0
29341	42	188	183	171	55	159	248	113	43	16	84	0	60	0	518	135	10	180	50	19	57	60	126	83	133	155	82	25	89	38	85	56	105	13	0	0	0
33962	0	33	18	35	0	44	26	20	0	0	37	0	0	0	42	0	0	0	0	0	0	0	30	11	0	0	0	0	0	0	0	0	0	24	17	0	0
1849581	45	182	40	182	75	158	156	134	21	10	294	20	23	0	112	183	0	0	0	32	0	16	119	57	66	48	46	17	24	42	19	23	18	0	0	10	0
1112	475	1468	392	1419	584	1746	2326	1201	144	26	3237	42	430	24	1612	1610	25	93	94	96	60	41	849	206	220	398	832	112	149	374	137	226	90	995	0	36	0
1324352	111	576	131	304	120	355	638	228	26	14	179	41	130	14	179	897	0	32	154	36	55	40	608	135	94	174	259	199	273	43	157	84	143	0	0	0	0
2707005	12	61	39	65	12	86	81	92	12	0	26	0	13	13	151	40	0	41	0	0	36	13	52	41	24	43	31	15	31	24	18	15	37	0	0	0	0
1338	191	1176	536	957	700	1439	626	432	115	62	611	0	78	14	732	732	0	38	42	50	19	25	888	154	405	271	364	86	545	140	50	27	166	0	0	0	0
413501	56	191	0	50	0	0	58	70	0	0	236	0	0	0	0	137	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75105	95	584	241	547	223	786	1998	489	69	25	529	31	107	77	394	450	0	66	46	47	90	39	321	108	135	176	213	73	141	92	78	301	91	16	0	23	0
1329899	0	0	0	35	0	0	42	0	0	0	0	0	0	0	35	32	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
190895	58	28	15	22	18	26	31	19	0	0	40	0	34	0	46	21	0	0	0	0	0	0	21	0	0	53	24	20	15	0	0	19	16	0	0	0	0
1973475	130	700	477	790	117	326	1094	237	64	0	192	0	56	0	716	397	0	68	0	52	0	0	488	196	211	534	199	128	178	0	87	98	48	0	0	0	0
311400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679318	93	461	117	572	272	619	499	511	43	0	546	121	203	14	243	836	11	27	23	41	72	25	321	90	103	152	337	58	58	82	48	711	125	79	0	0	0
1250205	12	31	26	32	32	49	35	38	0	0	30	0	0	0	40	68	0	15	0	0	0	49	33	0	10	52	0	0	31	0	13	0	0	0	0	14	0
2592345	110	148	100	273	82	79	271	306	43	0	94	0	0	0	119	166	0	0	0	0	0	0	324	56	405	343	632	74	0	41	0	0	70	0	0	0	0
283811	209	960	227	867	307	835	932	827	35	32	774	41	215	39	519	1110	12	66	35	61	89	79	551	206	171	277	503	107	93	112	94	1070	111	91	0	0	0
2259673	11	24	18	0	0	0	0	53	0	0	0	0	0	0	12	0	0	13	0	0	0	17	13	13	0	21	19	0	12	0	0	0	20	0	0	0	0
2479393	0	819	0	1315	903	0	596	405	0	0	226	0	0	0	0	540	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	313	0	0	0	0	0
160799	17	72	75	78	25	70	93	82	35	0	50	0	20	0	147	33	0	24	26	13	11	60	36	31	22	89	32	21	63	11	36	14	64	0	0	0	0
751585	115	418	41	323	148	225	367	93	27	35	335	0	98	18	245	181	0	82	306	30	0	12	203	319	47	246	178	20	29	46	149	27	13	273	616	13	0
2610896	259	6750	931	747	607	6117	2766	904	221	179	1845	0	503	23	1342	208	36	319	274	162	0	77	4048	419	756	1516	657	126	975	540	168	105	1036	30	18	0	0
2171755	87	335	160	594	64	1012	441	208	21	17	501	18	121	0	218	634	0	15	20	46	11	0	198	74	32	208	180	26	78	95	52	62	29	0	0	0	0
69823	21	204	146	119	209	126	159	125	59	0	113	0	17	14	133	118	0	24	12	12	49	0	118	40	76	94	76	20	147	16	24	131	18	24	0	0	0
1821621	40	144	55	150	43	193	145	117	22	12	192	14	40	26	109	168	0	26	0	42	12	20	95	41	21	87	62	18	32	39	17	64	22	12	0	0	0
1884914	0	16	17	22	0	11	28	35	0	0	0	0	0	0	13	0	0	0	0	0	0	0	16	11	0	0	21	0	11	0	33	0	20	0	0	0	0
2576904	138	731	523	891	236	400	1245	313	35	17	200	0	58	0	795	385	0	40	31	67	33	37	599	223	256	555	297	114	179	25	115	150	63	15	0	0	0
302406	60	2327	25	95	64	135	88	55	19	0	98	0	16	0	74	73	0	0	0	0	0	0	116	27	12	37	47	0	18	0	42	13	22	0	0	0	0
2734272	0	0	0	0	12	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2664899	0	375	201	100	35	170	76	487	0	0	123	0	0	0	157	86	0	0	0	0	0	0	127	0	0	45	50	0	226	64	0	0	0	0	0	0	0
1980674	0	56	36	54	36	83	64	45	0	0	68	0	0	0	177	39	0	0	0	0	0	0	75	56	0	70	0	50	0	39	0	67	0	0	0	0	0
2789327	223	1112	273	893	531	932	863	630	78	23	1114	36	133	33	591	1175	0	77	41	66	51	61	519	132	163	307	422	97	123	125	145	152	91	30	0	0	0
1526571	14	36	38	31	11	53	92	33	0	0	210	0	22	0	28	42	0	18	0	0	62	0	39	13	16	32	18	0	10	10	32	49	0	0	0	0	0
638619	25	82	22	69	21	51	73	49	0	0	86	0	14	0	47	84	0	20	13	0	0	0	84	14	18	30	31	14	0	0	0	67	21	14	0	0	0
274539	11	62	21	40	15	48	40	74	0	0	52	0	0	0	45	31	0	0	0	15	0	0	28	23	0	22	11	0	0	0	0	10	0	0	0	0	0
1589297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1784713	15	100	53	73	41	77	106	57	23	0	98	0	16	0	44	101	0	55	0	13	0	41	46	19	23	74	27	16	39	0	33	17	22	0	0	0	0
235	0	0	0	0	0	0	0	0	261	0	0	0	0	127	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1892	175	645	135	508	234	561	506	599	57	0	362	56	100	0	442	595	0	33	85	111	21	67	965	156	68	192	232	55	75	91	84	647	41	0	0	0	0
216933	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	12	21	0	25	12	0	0	0	11	0	19	0	0	0	0
470076	197	809	323	875	638	2040	948	1248	57	0	890	85	255	24	558	1876	23	46	102	133	47	81	375	166	131	243	474	79	112	166	103	525	148	33	0	0	0
2591633	150	857	318	1544	328	1724	970	739	65	34	4134	57	190	0	339	1252	17	31	15	162	46	35	663	161	176	276	327	58	105	104	116	218	91	11	0	0	0
2265	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1679444	0	50	26	50	17	44	53	40	0	0	43	0	0	11	29	46	0	0	0	22	18	0	55	33	10	21	30	0	11	0	0	16	16	0	0	0	0
750	16	99	38	373	16	35	83	12	0	0	39	0	15	0	72	116	0	0	0	0	0	0	52	13	22	42	14	21	13	0	0	16	13	0	0	0	0
1735038	76	365	117	303	107	377	267	227	20	16	377	14	53	0	160	242	0	47	12	79	0	45	185	73	60	133	134	43	72	46	39	102	33	90	0	0	0
1263979	15	40	30	57	11	42	78	25	0	0	47	0	12	0	36	31	0	31	17	10	15	28	35	33	0	46	37	0	28	0	26	44	44	0	15	0	0
2665642	372	1517	655	1312	1302	1470	1508	5337	439	33	967	84	470	27	1498	1537	108	56	58	352	203	186	5376	253	287	685	930	286	293	460	435	69290	203	79	25	628	30
1853276	18	54	18	67	30	113	121	16	0	0	24	0	11	0	55	189	0	0	0	0	11	0	41	0	12	19	49	0	14	10	0	10	25	0	0	0	0
754515	0	0	13	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
146786	0	60	66	79	0	33	92	38	54	0	75	0	0	0	50	59	0	0	0	0	41	0	37	20	0	40	0	0	0	0	0	31	0	0	0	0	0
65959	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
463014	85	450	103	392	149	529	385	357	46	10	393	27	47	78	276	421	0	31	18	36	73	30	233	74	63	146	156	65	62	62	80	264	36	57	0	0	0
1247	0	54	44	17	16	40	44	35	0	0	22	0	0	0	35	19	0	0	0	0	0	47	20	30	0	25	22	0	24	56	0	0	18	0	0	0	0
1404	3426	11227	6555	10420	3445	17302	11499	11847	3145	672	3226	283	3091	528	30515	2405	192	1666	1895	840	2346	1716	12484	4603	5281	11378	9350	3757	4626	2002	3217	4482	1827	142	0	0	0
84030	157	1201	300	1084	219	503	876	191	60	19	293	0	63	23	686	1236	0	41	25	103	52	87	595	79	110	475	256	153	83	41	57	209	46	201	101	29	58
1778	509	2007	760	1977	3170	5640	2092	2854	154	98	2737	235	1288	16	1600	6420	73	129	257	283	383	184	1037	446	302	682	1229	178	218	386	236	1755	361	151	0	11	0
2787706	0	60	30	74	24	0	41	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	46	0	0	0	0	0	0	49	95	0	0
2789776	398	2785	823	2202	1210	6140	1948	1802	162	53	1464	91	439	16	1581	1229	10	94	64	321	38	84	1197	350	250	860	754	356	172	146	182	877	155	65	16	73	0
561061	13	103	17	95	1488	36	344	116	0	0	84	0	30	12	79	24	0	39	12	0	28	0	82	36	15	80	54	14	24	21	19	13	20	0	0	0	0
153151	0	49	22	55	85	108	87	44	26	0	30	0	0	0	195	0	0	0	0	0	0	0	33	0	0	22	0	0	0	0	0	0	0	0	0	0	0
2058135	28	102	39	60	32	52	97	53	0	0	82	0	0	0	63	60	0	0	33	0	0	15	102	25	0	55	55	24	18	14	28	0	23	0	0	0	0
113653	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1747326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
2774873	33	429	125	228	89	337	227	220	46	0	933	0	57	0	125	209	0	0	34	45	0	0	195	51	43	95	88	0	28	97	25	205	0	0	0	0	0
624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12679	6310	0	0
1647470	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40214	5099	28071	26478	29842	73776	72764	100849	37040	1629	10701	151306	2735	3250	482	32509	17146	248	635	2163	9164	439	454	64801	2147	1058	8860	11118	2233	11635	13050	3206	2828	1592	930	388	819	423
936476	10	33	11	13	17	19	25	22	0	0	17	0	0	0	27	34	0	0	0	0	0	0	11	0	0	18	12	0	14	0	0	0	0	0	0	0	0
401471	0	87	41	75	27	113	84	62	19	0	62	0	16	0	53	78	0	15	0	0	0	0	69	12	16	51	21	18	28	10	17	15	14	13	0	0	0
2360	0	26	15	20	16	21	20	40	0	0	0	0	0	0	28	21	0	22	12	0	0	20	28	12	11	24	0	0	20	0	42	0	22	0	0	0	0
1286181	1094	2301	684	3268	1819	6941	2925	5700	416	83	3102	220	907	31	5435	9605	137	89	168	420	90	334	1927	390	343	622	1872	201	220	335	248	1072	295	81	0	20	0
39669	0	0	12	0	0	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308354	62	531	179	122	74	270	472	99	103	21	236	22	37	0	212	227	0	37	33	68	0	18	358	70	266	272	123	144	206	15	50	20	66	202	16	0	0
2044521	28	179	55	66	34	222	122	194	11	13	58	0	43	0	955	83	68	13	19	166	0	0	300	25	19	42	110	14	46	43	28	49	36	12	0	0	0
2584940	846	5431	1258	5797	699	2416	7437	3758	398	67	1205	0	712	0	5104	2318	33	353	167	144	21	100	2676	469	588	592	811	120	697	195	302	311	137	33	0	30	23
51288	0	73	37	90	0	32	70	431	0	0	106	0	56	0	46	66	0	0	0	0	0	0	171	0	0	62	59	0	0	0	21	0	0	0	0	0	0
2708082	325	1459	304	1199	576	1979	1440	1089	80	45	1957	62	273	33	892	1608	0	51	58	78	93	92	879	339	213	493	786	192	142	370	122	676	186	23	0	13	0
636	44	199	371	166	84	281	133	267	0	0	337	0	32	0	97	182	0	63	0	13	0	0	149	31	21	117	43	46	61	24	0	45	80	0	19	0	0
2287	0	13	11	0	0	14	11	14	0	0	0	0	0	45	16	0	0	0	0	0	15	16	0	12	0	19	0	0	13	0	0	0	0	0	0	0	0
1827481	0	101	0	0	0	80	361	311	0	0	81	0	0	0	0	1052	0	0	0	0	0	0	0	405	0	0	192	0	0	0	0	0	0	80	40	0	0
2490858	13	54	34	80	32	93	89	56	29	0	32	0	17	0	132	38	0	15	12	14	0	0	28	18	19	39	23	18	21	0	22	0	10	0	0	0	0
539813	0	51	44	46	0	58	0	127	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	40	46	0	0	0	0	0	0	30	0	0	0
2676077	402	1783	567	1945	1096	1811	1747	1165	89	34	1757	64	290	25	1078	2206	0	154	95	73	75	86	1054	257	288	574	876	159	263	246	182	261	178	21	0	39	0
357808	26	166	50	141	53	167	174	136	19	0	151	0	26	0	138	95	0	13	24	17	26	0	94	33	35	65	59	34	48	23	21	73	40	15	0	10	0
1534	37	182	108	126	51	214	266	85	24	0	79	0	56	0	355	81	0	69	32	23	21	65	126	60	61	212	105	34	106	41	52	41	68	31	0	0	0
1355015	126	557	141	485	200	532	521	600	121	0	375	23	110	45	331	648	13	31	24	26	65	37	350	200	65	171	228	70	67	86	53	322	69	15	0	11	0
1675689	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
671211	12	72	79	189	183	41	164	36	0	14	28	0	49	0	115	172	0	15	19	0	0	0	61	18	29	72	190	18	64	14	0	0	24	0	0	0	0
51201	216	976	186	793	271	840	696	882	61	29	712	43	191	70	502	942	24	41	43	121	45	123	521	353	121	287	382	112	98	140	96	989	99	28	0	16	0
28229	10	22	37	31	10	21	29	28	12	0	50	0	10	0	34	26	0	12	0	0	0	17	33	19	0	25	18	0	18	0	14	0	18	0	0	0	0
518	271	659	372	1220	451	1117	941	848	91	0	736	0	215	139	730	1178	0	0	76	134	167	98	607	142	178	380	356	113	141	198	166	419	179	52	0	0	0
1382	121	551	268	492	650	611	683	234	59	0	443	0	83	0	131	96	0	140	32	20	21	26	3451	20	197	127	205	20	370	24	39	60	17	21	0	0	0
2742675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0
419476	1030	5105	953	4043	2083	9701	5196	2954	364	114	8626	89	840	50	3660	5109	61	146	134	429	163	207	3021	821	594	1708	2611	665	264	2728	328	2288	427	123	10	39	0
2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0
288	18	36	16	49	0	14	74	20	0	0	68	0	0	0	36	56	0	0	0	0	0	0	38	14	0	21	12	0	25	17	25	14	22	0	0	0	0
2560847	0	0	0	26	0	13	0	0	0	0	0	15	0	0	0	30	0	0	0	0	0	0	72	0	0	14	0	0	0	0	0	0	0	0	0	0	0
853	3581	6507	1064	3618	1646	4120	10343	1449	621	168	2357	398	1496	76	4351	2308	41	804	557	675	121	172	5230	637	1028	2047	2698	741	538	785	668	1073	226	6768	4803	1954	1316
1929477	145	338	236	416	104	472	433	361	0	0	461	100	296	0	331	503	0	87	0	74	83	75	214	249	124	171	212	0	130	257	121	855	179	0	0	0	0
2804758	296	1343	343	1561	515	1104	1113	1031	112	20	678	48	188	35	595	809	0	49	26	40	65	58	2302	258	190	445	516	155	260	95	223	582	115	13	0	23	0
2382163	358	1697	165	972	416	3614	2918	109	57	145	262	41	160	0	1441	794	0	25	86	89	193	54	611	72	128	406	870	158	188	178	52	112	335	19	26	0	0
644281	0	0	18	0	0	0	17	12	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	12	0	19	0	0	19	0	16	0	19	0	0	0	0
2591463	422	4314	604	2090	1324	4340	2498	2893	141	355	2757	79	522	37	1100	2669	0	135	103	186	73	76	3949	362	429	1562	1090	156	314	303	1168	507	347	70	13	173	40
2742630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953	0	0	0
319017	194	1237	346	1078	382	1610	742	924	73	0	1399	0	188	0	881	1518	0	74	0	101	0	53	606	139	197	427	454	123	106	58	162	222	102	66	0	0	0
48935	395	1616	458	1406	854	1700	1620	890	113	29	1919	53	322	28	927	1803	24	133	46	142	100	104	957	312	256	429	772	208	211	209	145	261	97	71	0	29	0
